Anio;Codigo_Biblioteca_REBIUN;Biblioteca;Eje;Nombre_Eje;Apartado;Nombre_Apartado;Codigo_REBIUN;Codigo_Tecnico;Indicador;Valor
2025;27;Universidad Francisco de Vitoria;5;Colecciones;5.4;Recursos electrónicos;5.4.4;NOBDIGREPOSITORIO;Total de objetos digitales en el/los repositorio/s institucional/es en acceso abierto;4053
2025;27;Universidad Francisco de Vitoria;5;Colecciones;5.4;Recursos electrónicos;5.4.4.1;NODOCINVGREPOSITORIO;Total de documentos de investigación en el/los repositorio/s institucional/es en acceso abierto;3581
2025;27;Universidad Francisco de Vitoria;5;Colecciones;5.4;Recursos electrónicos;5.4.4.2;NOTESDOCTREPOSITORIO;Total de tesis doctorales en el/los repositorio/s institucional/es en acceso abierto;120
2025;27;Universidad Francisco de Vitoria;5;Colecciones;5.4;Recursos electrónicos;5.4.4.3;NOTRABACADREPOSITO;Total de trabajos académicos (trabajos fin de grado y fin de máster) en el/los repositorio/s institucional/es en acceso abierto;317
2025;27;Universidad Francisco de Vitoria;5;Colecciones;5.4;Recursos electrónicos;5.4.4.4;NOMATDOCENREPOSITO;Total de materiales docentes y objetos de aprendizaje en el/los repositorio/s institucional/es en acceso abierto;33
2025;27;Universidad Francisco de Vitoria;5;Colecciones;5.4;Recursos electrónicos;5.4.4.5;NOPATRIMBIBREPOSITO;Total de documentos del Patrimonio bibliográfico y documental digitalizados y depositados en el/los repositorio/s institucional/es en acceso abierto;2
2025;27;Universidad Francisco de Vitoria;5;Colecciones;5.4;Recursos electrónicos;5.4.4.6;NODATASETSREPOSITO;Total de conjuntos de datos  depositados en el/los repositorio/s institucional/es en acceso abierto;0
2025;27;Universidad Francisco de Vitoria;5;Colecciones;5.9;Fondo antiguo;5.9.1;NTOTALMANUSC;Total de manuscritos;0
2025;27;Universidad Francisco de Vitoria;5;Colecciones;5.9;Fondo antiguo;5.9.2;NTOTALINCUNA;Total de incunables;0
2025;27;Universidad Francisco de Vitoria;5;Colecciones;5.9;Fondo antiguo;5.9.3;NTOTALIMPI;Total de impresos 1501-1800;69
2025;27;Universidad Francisco de Vitoria;5;Colecciones;5.9;Fondo antiguo;5.9.4;NTOTALIMPII;Total de impresos 1801-1900;313
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.1;Uso de instalaciones;6.1.1;NDIASABANYO;Días de apertura anual;294
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.1;Uso de instalaciones;6.1.2;NDIASABSEM;Horas de apertura semanal;70
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.1;Uso de instalaciones;6.1.3;NENTRADBIBLIO;Número de entradas a las bibliotecas;350208
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.2;Préstamos domiciliarios;6.2;NPRESTTOT;Préstamos totales;3896
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.2;Préstamos domiciliarios;6.2.1;NPRESTDOMIC;Préstamos domiciliarios de material bibliográfico;2969
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.2;Préstamos domiciliarios;6.2.1.1;NPRESTUSUARIO;Préstamos a personas usuarias propias y externas registradas;2969
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.2;Préstamos domiciliarios;6.2.1.2;NPRESTCONSORC;Préstamos a personas usuarias consorciadas;0
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.2;Préstamos domiciliarios;6.2.2;NPRESTDISPOSIT;Préstamos de dispositivos informáticos audiovisuales y/o electrónicos;821
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.2;Préstamos domiciliarios;6.2.3;NPRESTOTROBJ;Préstamo de otro tipo de objetos;106
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.2;Préstamos domiciliarios;6.2.4;PERUSOPRESTFIS;: Personas usuarias diferentes que han hecho uso del préstamo y/o renovación de material bibliográfico físico durante el año en curso;1086
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.2;Préstamos domiciliarios;6.2.5;ITFISUNIUSO;: Ítems únicos de material bibliográfico físico que han sido objeto de algún tipo de uso en el año en curso;1607
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.3;Visitas a la web de la biblioteca;6.3;NVISITASWEB;Visitas a la web de la biblioteca (incluidas Guías temáticas de producción propia);56554
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.4;Consultas al catálogo de la biblioteca;6.4;NCONSULTASCATALOG;Consultas al catálogo de la biblioteca;43877
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.5;Uso de recursos electrónicos;6.5.1;NCONSULRECPAGO;Búsquedas en recursos electrónicos de pago o con licencia;184151
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.5;Uso de recursos electrónicos;6.5.1.1;NCONSULRECPAGOCOUNT;Búsquedas en recursos electrónicos de pago o con licencia a lo largo del año:datos Counter;124756
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.5;Uso de recursos electrónicos;6.5.1.2;NCONSULRECPAGNOCOUNT;Búsquedas o sesiones en recursos electrónicos de pago o con licencia a lo largo del año: datos NO Counter;59395
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.5;Uso de recursos electrónicos;6.5.1.2.1;NCONRECPAGNOCOUNTBS;Búsquedas en recursos electrónicos de pago o con licencia a lo largo del año: datos No Counter;45201
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.5;Uso de recursos electrónicos;6.5.1.2.2;NCONRECPAGNOCOUNTSS;Sesiones en recursos electrónicos de pago o con licencia a lo largo del año: datos No Counter;14194
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2;NDOCDESCARGPAGO;Vistas y descargas del texto completo de los recursos electrónicos de pago o con licencia a lo largo del año;288987
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1;NDOCDESCARGPAGOCOUNT;Vistas y descargas del texto completo de los recursos electrónicos de pago o con licencia a lo largo del año: datos counter;210760
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.1;NVISDESREVCOUNT;Vistas y descargas del texto completo de artículos de revista: datos Counter;84804
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.1.1;NVISDESREVCOUNTPAG;Vistas y descargas del texto completo de artículos de revistas de pago: datos Counter;72086
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.1.2;NVISDESREVCOUNTOP;Vistas y descargas del texto completo de artículos de revistas de open access: datos Counter;12718
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.2;NVISDESLIBRCOUNT;Vistas y descargas del texto completo de libros electrónicos: datos Counter;123396
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.2.1;NVISDESLIBRCOUNTPAG;Vistas y descargas del texto completo de libros de pago: datos Counter;123396
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.2.2;NVISDESLIBRCOUNTOP;Vistas y descargas del texto completo de libros open access: datos Counter;0
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.1.3;NVISDESDISTCOUNT;Vistas y descargas del texto completo de tipologías de datos (Data type) distintas de libros y revistas: datos Counter;2560
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.2;NDOCDESCARPAGNOCOUNT;Vistas y descargas de documentos descargados de los recursos electrónicos: datos NO Counter;78227
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.2.1;NLIBDESCARPAGNOCOUNT;Vistas y descargas de libros electrónicos: datos NO Counter;58365
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.2.2;NRVDESCARPAGNOCOUNT;Vistas y descargas de artículos de revistas electrónicas: datos NO Counter;1915
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.5;Uso de recursos electrónicos;6.5.2.2.3;NDISDESCARPAGNOCOUNT;Vistas y descargas de tipos de datos electrónicos distintos de libros y revistas: datos NO Counter;17947
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.5;Uso de recursos electrónicos;6.5.3;NDOCDESCARREP;Descargas de documentos depositados en los repositorios administrados por las bibliotecas;
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.6;Formación de personas usuarias;6.6.1;NCURSOSIMPART;Número de cursos impartidos;6
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.6;Formación de personas usuarias;6.6.1.1;NCURSOSREG;Formación reglada;0
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.6;Formación de personas usuarias;6.6.1.2;NCURSOSNOREG;Formación no reglada;6
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.6;Formación de personas usuarias;6.6.2;NHORASFORM;Número de horas impartidas;88
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.6;Formación de personas usuarias;6.6.2.1;NHORASFORMREG;Número de horas de formación reglada;0
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.6;Formación de personas usuarias;6.6.2.2;NHORASFORMNOREG;Número de horas de formación no reglada;88
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.6;Formación de personas usuarias;6.6.3;NASISTENTESFORM;Número de asistentes a la formación;1241
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.6;Formación de personas usuarias;6.6.3.1;NASISTFORMREG;Asistentes a la formación reglada;0
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.6;Formación de personas usuarias;6.6.3.1.1;NASISTFORMREGEST;Asistentes a la formación reglada . Estudiantes;0
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.6;Formación de personas usuarias;6.6.3.1.2;NASISTFORMREGPDI;Asistentes a la formación reglada. Docentes y personal empleado investigador;0
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.6;Formación de personas usuarias;6.6.3.1.3;NASISTFORMREGPAS;Asistentes a la formación reglada . PTGAS;0
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.6;Formación de personas usuarias;6.6.3.2;NASISTFORMNOREG;Asistentes a la formación no reglada;1241
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.6;Formación de personas usuarias;6.6.3.2.1;NASISTFORMNOREGEST;Asistentes a la formación no reglada. Estudiantes;1210
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.6;Formación de personas usuarias;6.6.3.2.2;NASISTFORMNOREGPDI;Asistentes a la formación no reglada. Docentes y personal empleado investigador;31
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.6;Formación de personas usuarias;6.6.3.2.3;NASISTFORMNOREGPAS;Asistentes a la formación no reglada. PTGAS;0
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.6;Formación de personas usuarias;6.6.4;NMATFORM;Materiales formativos;6
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.7;Apoyo a la investigación;6.7.1;NITEMSINTRVALCRIS;Número de ítems introducidos y/o validados en el CRIS institucional o en el portal de investigación de la institución;2659
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.7;Apoyo a la investigación;6.7.2;NPDIASESPERAUTYFIRMA;Número de personal investigador asesorado en la generación de sus perfiles de autor y la creación de su firma académica;4
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.7;Apoyo a la investigación;6.7.3;NPDIASESEVALYPROMCV;Número de personal investigador asesorado en evaluación y promoción curricular;206
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.7;Apoyo a la investigación;6.7.4;NPUBLEVALACRSEXENIOS;Número de publicaciones evaluadas en los procesos de evaluación y promoción curricular;2590
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.7;Apoyo a la investigación;6.7.5;NCONSPUBL;Número de consultas atendidas sobre el proceso de publicación;68
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.7;Apoyo a la investigación;6.7.6;NCONSDATOSINV;Número de consultas atendidas en la gestión de datos de investigación;0
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.7;Apoyo a la investigación;6.7.7;NATSUSCR;Acuerdos transformativos suscritos por la universidad para lectura y publicación en paquetes de recursos de información electrónica de pago;4
2025;27;Universidad Francisco de Vitoria;6;Servicios;6.7;Apoyo a la investigación;6.7.8;NAPCGEST;Número de APC gestionadas;30
2025;27;Universidad Francisco de Vitoria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1;NPETICPOSITIV;Biblioteca como centro solicitante. Total de solicitudes [positivas] de copias y préstamos pedidas a otros centros u obtenidos de otras fuentes no bibliotecarias;817
2025;27;Universidad Francisco de Vitoria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1.1;NSOLNACIONAL;Biblioteca como centro solicitante. Solicitudes [positivas] de copias a bibliotecas nacionales;507
2025;27;Universidad Francisco de Vitoria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1.2;NSOLEXTRANJ;Biblioteca como centro solicitante. Solicitudes [positivas] de copias a bibliotecas extranjeras;2
2025;27;Universidad Francisco de Vitoria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1.3;NSOLPRESTNAC;Biblioteca como centro solicitante. Solicitudes [positivas] de préstamos nacionales;239
2025;27;Universidad Francisco de Vitoria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1.4;NSOLPRESTEXTRANJ;Biblioteca como centro solicitante. Solicitudes [positivas] de préstamos extranjeras;0
2025;27;Universidad Francisco de Vitoria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1.5;NSOLICAC;Biblioteca como centro solicitante. Solicitudes [positivas] de copias a bibliotecas participantes en el acuerdo ICAC;276
2025;27;Universidad Francisco de Vitoria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.1.6;NSOLOTRFUEN;Biblioteca como centro solicitante. Solicitudes [positivas] de copias obtenidas de fuentes distintas a bibliotecas y centros de documentación;69
2025;27;Universidad Francisco de Vitoria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.2;NTOTALPETNAC;Biblioteca como centro proveedor.Total de peticiones [positivas] de copias y préstamos servidas a bibliotecas nacionales;276
2025;27;Universidad Francisco de Vitoria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.2.1;NPETNACIONAL;Biblioteca como centro proveedor. Peticiones de copias servidas [positivas] a bibliotecas nacionales;252
2025;27;Universidad Francisco de Vitoria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.2.2;NPETEXTRANJ;Biblioteca como centro proveedor. Peticiones de copias servidas [positivas] a bibliotecas extranjeras;2
2025;27;Universidad Francisco de Vitoria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.2.3;NPETPRESTNAC;Biblioteca como centro proveedor. Peticiones de préstamo servidas [positivas] a bibliotecas nacionales;24
2025;27;Universidad Francisco de Vitoria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.2.4;NPETPRESTEXTRANJ;Biblioteca como centro proveedor. Peticiones de préstamos servidas [positivas] a bibliotecas extranjeras;0
2025;27;Universidad Francisco de Vitoria;7;Cooperación, Extensión y Comunicación;7.1;Préstamo Interbibliotecario;7.1.2.5;NPETICAC;Biblioteca como centro proveedor. Peticiones de copias servidas[positivas] a bibliotecas participantes en el acuerdo ICAC;19
2025;27;Universidad Francisco de Vitoria;9;Gasto;9.1;Gasto en recursos de información (€);9.1;GASTORECINFO;Gasto en recursos de información;423430.97
2025;27;Universidad Francisco de Vitoria;9;Gasto;9.1;Gasto en recursos de información (€);9.1.1;GASTOMONPAPEL;Gasto dedicado a la compra de monografías en papel;10064.97
2025;27;Universidad Francisco de Vitoria;9;Gasto;9.1;Gasto en recursos de información (€);9.1.2;GASTOMAUDIOYNOLIB;Gasto dedicado a la compra de audiovisuales y material no librario;500
2025;27;Universidad Francisco de Vitoria;9;Gasto;9.1;Gasto en recursos de información (€);9.1.3;GASTOPPPAPEL;Gasto dedicado a la suscripción de publicaciones periódicas en papel;11148
2025;27;Universidad Francisco de Vitoria;9;Gasto;9.1;Gasto en recursos de información (€);9.1.4;GASTOMONELECPAGO;Gasto dedicado a monografías electrónicas de pago;63755
2025;27;Universidad Francisco de Vitoria;9;Gasto;9.1;Gasto en recursos de información (€);9.1.5;GASTOPPELECPAGO;Gasto dedicado a publicaciones periódicas electrónicas de pago;78541
2025;27;Universidad Francisco de Vitoria;9;Gasto;9.1;Gasto en recursos de información (€);9.1.6;GASTOBBDDPAGO;Gasto dedicado a bases de datos de pago;259422
2025;27;Universidad Francisco de Vitoria;9;Gasto;9.2;Gasto en información electrónica;9.2;GASTOINFOELECT;Gasto en información electrónica;401718
2025;27;Universidad Francisco de Vitoria;9;Gasto;9.3;Porcentaje del gasto en fondo bibliográfico a cargo de financiación externa;9.3;PGASTOFINEXT;Porcentaje del gasto en fondo bibliográfico a cargo de financiación externa de la universidad;0
2025;27;Universidad Francisco de Vitoria;9;Gasto;9.4;Coste total del personal (€);9.4;COSTETOTPERS;Coste total del personal;388569
2025;27;Universidad Francisco de Vitoria;9;Gasto;9.4;Coste total del personal (€);9.4.1;COSTEBIBPROFES;Coste del personal bibliotecario;339213
2025;27;Universidad Francisco de Vitoria;9;Gasto;9.4;Coste total del personal (€);9.4.2;COSTEAUXBIB;Coste del personal auxiliar de biblioteca;0
2025;27;Universidad Francisco de Vitoria;9;Gasto;9.4;Coste total del personal (€);9.4.3;COSTEBECAESTUD;Coste del estudiantado con beca y/o asimilado;49356
2025;27;Universidad Francisco de Vitoria;9;Gasto;9.4;Coste total del personal (€);9.4.4;COSTEPERSESP;Coste del personal especializado;0
2025;27;Universidad Francisco de Vitoria;9;Gasto;9.4;Coste total del personal (€);9.4.5;COSTEPERSADMIN;Coste del personal administrativo;0
2025;28;Universitat de Girona;1;Personas usuarias;1.1;Personas usuarias propias;1.1;NUSUARIOPROP;Personas usuarias propias;18664
2025;28;Universitat de Girona;1;Personas usuarias;1.2;Estudiantes;1.2;NESTUDIANTES;Estudiantes;16363
2025;28;Universitat de Girona;1;Personas usuarias;1.2;Estudiantes;1.2.1;NESTGRADO;Estudiantes de grado;13860
2025;28;Universitat de Girona;1;Personas usuarias;1.2;Estudiantes;1.2.2;NESTPOSGRADO;Estudiantes de posgrado;2017
2025;28;Universitat de Girona;1;Personas usuarias;1.2;Estudiantes;1.2.3;NESTITPROP;Estudiantes de títulos propios y otros;486
2025;28;Universitat de Girona;1;Personas usuarias;1.3;Docentes;1.3;NDOCENTES;Docentes;1674
2025;28;Universitat de Girona;1;Personas usuarias;1.3;Docentes;1.3.1;NPDICOMPLETA;Docentes con dedicación completa;615
2025;28;Universitat de Girona;1;Personas usuarias;1.3;Docentes;1.3.2;NPDIPARCIAL;Docentes con dedicación parcial;1059
2025;28;Universitat de Girona;1;Personas usuarias;1.4;Personal Técnico, de Gestión y de Administración y Servicios;1.4;NPASUNIV;Personal Técnico de Gestión y de Administración y Servicios;627
2025;28;Universitat de Girona;1;Personas usuarias;1.5;Personas usuarias externas registradas;1.5;NUSUARIOEXT;Personas usuarias externas registradas;2108
2025;28;Universitat de Girona;1;Personas usuarias;1.6;Personas usuarias consorciadas;1.6;NUSUCONSORC;Personas usuarias consorciadas;368478
2025;28;Universitat de Girona;1;Personas usuarias;1.7;Personal Empleado Investigador;1.7;NPEI;Personal Empleado Investigador;
2025;28;Universitat de Girona;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1;NPLANTILLATOTAL;Plantilla total (a jornada completa);72
2025;28;Universitat de Girona;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.1;NBIBPROFESIONAL;Personal bibliotecario;33
2025;28;Universitat de Girona;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.1.1;NBIBPROFESIONALF;Personal bibliotecario femenino;28
2025;28;Universitat de Girona;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.1.2;NBIBPROFESIONALM;Personal bibliotecario masculino;5
2025;28;Universitat de Girona;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.2;NAUXIBIB;Personal auxiliar de biblioteca;26
2025;28;Universitat de Girona;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.2.1;NAUXBIBF;Personal auxiliar de biblioteca femenino;23
2025;28;Universitat de Girona;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.2.2;NAUXBIBM;Personal auxiliar de biblioteca masculino;3
2025;28;Universitat de Girona;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.3;NBECAEST;Estudiantado con beca y/o asimilado;0
2025;28;Universitat de Girona;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.3.1;NBECAESTF;Estudiantado femenino con beca y/o asimilado;0
2025;28;Universitat de Girona;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.3.2;NBECAESTM;Estudiantado masculino con beca y/o asimilado;0
2025;28;Universitat de Girona;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.4;NPERSESP;Personal especializado;11
2025;28;Universitat de Girona;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.4.1;NPERSESPF;Personal especializado femenino;2
2025;28;Universitat de Girona;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.4.2;NPERSESPM;Personal especializado masculino;9
2025;28;Universitat de Girona;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.5;NPERSADMIN;Personal administrativo;2
2025;28;Universitat de Girona;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.5.1;NPERSADMINF;Personal administrativo femenino;2
2025;28;Universitat de Girona;2;Recursos Humanos;2.1;Plantilla total (a jornada completa);2.1.5.2;NPERSADMINM;Personal administrativo masculino;0
2025;28;Universitat de Girona;2;Recursos Humanos;2.2;Cursos de formación;2.2.1;NCURSOSFORM;Número de cursos recibidos por el personal de la biblioteca;106
2025;28;Universitat de Girona;2;Recursos Humanos;2.2;Cursos de formación;2.2.2;NASISTCURSO;Número de asistentes;81
2025;28;Universitat de Girona;2;Recursos Humanos;2.2;Cursos de formación;2.2.3;NCURSIMPART;Número de cursos impartidos;5
2025;28;Universitat de Girona;2;Recursos Humanos;2.2;Cursos de formación;2.2.4;NHORASCURSO;Número de horas de cursos recibidos por el personal;4412
2025;28;Universitat de Girona;3;Locales;3.1;Número de bibliotecas;3.1;NBIBLIOS;Número de bibliotecas;3
2025;28;Universitat de Girona;3;Locales;3.2;Superficie (metros cuadrados);3.2;NMETROSBIB;Superficie total(m2 construidos);9943
2025;28;Universitat de Girona;3;Locales;3.3;Puestos de lectura;3.3;NPUESTOSLECT;Puestos de lectura;1796
2025;28;Universitat de Girona;3;Locales;3.3;Puestos de lectura;3.3.1;NPUESTOSIND;Puestos individuales;1413
2025;28;Universitat de Girona;3;Locales;3.3;Puestos de lectura;3.3.2;NSALASCOLECT;Puestos en salas colectivas;164
2025;28;Universitat de Girona;3;Locales;3.3;Puestos de lectura;3.3.3;NSALASGRUPO;Puestos en salas para trabajo en grupo;219
2025;28;Universitat de Girona;3;Locales;3.3;Puestos de lectura;3.3.4;NPUESTOSDISCAP;Puestos equipados para personas con discapacidad;2
2025;28;Universitat de Girona;3;Locales;3.4;Estanterías (metros lineales);3.4;NESTANTES;Estanterías;12224.67
2025;28;Universitat de Girona;3;Locales;3.4;Estanterías (metros lineales);3.4.1;NESTLIBREACC;Estanterías libre acceso;9418.64
2025;28;Universitat de Girona;3;Locales;3.4;Estanterías (metros lineales);3.4.2;NESTDEPOSITO;Estanterías depósito;2806.03
2025;28;Universitat de Girona;4;Equipamiento;4.1;Parque informático para uso público;4.1;NPCPUBLICO;Parque informático para uso público;203
2025;28;Universitat de Girona;4;Equipamiento;4.1;Parque informático para uso público;4.1.1;NPCFIJOS;Equipos informáticos de sobremesa para uso público;152
2025;28;Universitat de Girona;4;Equipamiento;4.1;Parque informático para uso público;4.1.2;NPCPORT;Equipos informáticos portátiles para préstamo de personas usuarias;51
2025;28;Universitat de Girona;4;Equipamiento;4.2;Máquinas de autopréstamo/autodevolución;4.2;NMAQAUTO;Máquinas de autopréstamo/autodevolución;3
2025;28;Universitat de Girona;4;Equipamiento;4.2;Máquinas de autopréstamo/autodevolución;4.2.1;NMAQAUTODOC;Máquinas de autopréstamo/autodevolución de documentos;3
2025;28;Universitat de Girona;4;Equipamiento;4.2;Máquinas de autopréstamo/autodevolución;4.2.2;NMAQAUTOPORT;Máquinas de autopréstamo/autodevolución de equipos informáticos portátiles;0
2025;28;Universitat de Girona;5;Colecciones;5.1;Monografías en papel;5.1.1;NTITMONOGPAP;Títulos de monografías en papel;348693
2025;28;Universitat de Girona;5;Colecciones;5.1;Monografías en papel;5.1.2;NITEMPAPINFOR;Ítems de monografías en papel;462944
2025;28;Universitat de Girona;5;Colecciones;5.1;Monografías en papel;5.1.3;NMONPAPINGRES;Ítems de monografías en papel ingresados durante el año analizado;7016
2025;28;Universitat de Girona;5;Colecciones;5.1;Monografías en papel;5.1.3.1;NMONPCOMPRA;Ítems de monografías en papel ingresados durante el año analizado Por compra;2261
2025;28;Universitat de Girona;5;Colecciones;5.1;Monografías en papel;5.1.3.2;NMONPDONAT;Ítems de monografías en papel ingresados durante el año analizado por donativo o intercambio;4755
2025;28;Universitat de Girona;5;Colecciones;5.2;Audiovisuales y material no librario;5.2.1;NTMONAUDIONOLIB;Títulos de audiovisuales y material no librario;7679
2025;28;Universitat de Girona;5;Colecciones;5.2;Audiovisuales y material no librario;5.2.2;NITEMONAUDIONOLIB;Ítems de audiovisuales y material no librario;30769
2025;28;Universitat de Girona;5;Colecciones;5.2;Audiovisuales y material no librario;5.2.3;NMAUDIONOLIBINGRES;Ítems de audiovisuales y material no librario ingresados durante el año analizado;58
2025;28;Universitat de Girona;5;Colecciones;5.2;Audiovisuales y material no librario;5.2.3.1;NMONAUDIONOLIBCOMPRA;Items (ejemplares) de monografías audiovisuales y material no librario adquiridos Por compra;3
2025;28;Universitat de Girona;5;Colecciones;5.2;Audiovisuales y material no librario;5.2.3.3;NMONAUDIONOLIBDONAT;Items (ejemplares) de monografías audiovisuales y material no librario adquiridos Por donativo o intercambio;55
2025;28;Universitat de Girona;5;Colecciones;5.3;Publicaciones periódicas en papel;5.3.1;NTITPPPAPEL;Títulos de publicaciones periódicas en papel;7168
2025;28;Universitat de Girona;5;Colecciones;5.3;Publicaciones periódicas en papel;5.3.2;NTITPPPVIVA;Títulos de publicaciones periódicas en papel en curso de recepción (vivas);309
2025;28;Universitat de Girona;5;Colecciones;5.3;Publicaciones periódicas en papel;5.3.2.1;NTITPPPCOMPRA;Títulos de publicaciones periódicas en papel en curso de recepción (vivas) por compra;224
2025;28;Universitat de Girona;5;Colecciones;5.3;Publicaciones periódicas en papel;5.3.2.2;NTITPPPDONAT;Títulos de publicaciones periódicas en papel en curso de recepción (vivas) por donativo o intercambio;85
2025;28;Universitat de Girona;5;Colecciones;5.3;Publicaciones periódicas en papel;5.3.3;NTITPPPMUERTA;Títulos de publicaciones periódicas en papel que ya no se reciben;6859
2025;28;Universitat de Girona;5;Colecciones;5.4;Recursos electrónicos;5.4.1;NMONPAGOLIC;Monografías electrónicas de pago;275544
2025;28;Universitat de Girona;5;Colecciones;5.4;Recursos electrónicos;5.4.2;NPPPAGOLIC;Publicaciones periódicas electrónicas de pago;123703
2025;28;Universitat de Girona;5;Colecciones;5.4;Recursos electrónicos;5.4.3;NBBDDPAGOLIC;Bases de datos de pago;31
